年,週,就診類別,年齡別,county,NHIAcute,健保就診總人次
2008,16,門診,65+,台北市,8145,158171
2008,16,門診,65+,台東縣,1161,12292
2008,16,門診,65+,台南市,4557,94786
2008,16,門診,65+,宜蘭縣,1584,26213
2008,16,門診,65+,花蓮縣,1241,19268
2008,16,門診,65+,金門縣,187,2723
2008,16,門診,65+,南投縣,1950,27566
2008,16,門診,65+,屏東縣,2734,46959
2008,16,門診,65+,苗栗縣,1693,26762
2008,16,門診,65+,桃園市,4248,71589
2008,16,門診,65+,高雄市,6992,138446
2008,16,門診,65+,基隆市,1633,20792
2008,16,門診,65+,連江縣,12,204
2008,16,門診,65+,雲林縣,2026,39316
2008,16,門診,65+,新北市,9343,102555
2008,16,門診,65+,新竹市,878,17396
2008,16,門診,65+,新竹縣,1303,16912
2008,16,門診,65+,嘉義市,860,23648
2008,16,門診,65+,嘉義縣,2000,28316
2008,16,門診,65+,彰化縣,3575,60518
2008,16,門診,65+,澎湖縣,380,8899
2008,17,住院,0-4,台中市,2,277
2008,17,住院,0-4,台北市,9,451
2008,17,住院,0-4,台東縣,0,29
2008,17,住院,0-4,台南市,1,53
2008,17,住院,0-4,宜蘭縣,0,138
2008,17,住院,0-4,花蓮縣,0,47
2008,17,住院,0-4,金門縣,0,5
2008,17,住院,0-4,南投縣,0,9
2008,17,住院,0-4,屏東縣,0,40
2008,17,住院,0-4,桃園市,0,270
2008,17,住院,0-4,高雄市,0,253
2008,17,住院,0-4,基隆市,1,36
2008,17,住院,0-4,連江縣,0,1
2008,17,住院,0-4,雲林縣,0,2
2008,17,住院,0-4,新北市,1,116
2008,17,住院,0-4,新竹市,0,99
2008,17,住院,0-4,新竹縣,0,20
2008,17,住院,0-4,嘉義市,0,40
2008,17,住院,0-4,嘉義縣,0,53
2008,17,住院,0-4,彰化縣,3,243
2008,17,住院,15-24,台中市,1,262
2008,17,住院,15-24,台北市,0,307
2008,17,住院,15-24,台東縣,0,18
2008,17,住院,15-24,台南市,0,81
2008,17,住院,15-24,宜蘭縣,0,41
2008,17,住院,15-24,花蓮縣,0,44
2008,17,住院,15-24,金門縣,0,4
2008,17,住院,15-24,南投縣,0,25
2008,17,住院,15-24,屏東縣,0,43
2008,17,住院,15-24,苗栗縣,0,23
2008,17,住院,15-24,桃園市,0,163
2008,17,住院,15-24,高雄市,0,190
2008,17,住院,15-24,基隆市,0,33
2008,17,住院,15-24,雲林縣,0,30
2008,17,住院,15-24,新北市,0,157
2008,17,住院,15-24,新竹市,0,37
2008,17,住院,15-24,新竹縣,0,11
2008,17,住院,15-24,嘉義市,0,26
2008,17,住院,15-24,嘉義縣,0,28
2008,17,住院,15-24,彰化縣,1,116
2008,17,住院,15-24,澎湖縣,0,4
2008,17,住院,25-64,台中市,2,2683
2008,17,住院,25-64,台北市,11,4299
2008,17,住院,25-64,台東縣,0,174
2008,17,住院,25-64,台南市,2,1092
2008,17,住院,25-64,宜蘭縣,0,474
2008,17,住院,25-64,花蓮縣,0,458
2008,17,住院,25-64,金門縣,0,31
2008,17,住院,25-64,南投縣,0,106
2008,17,住院,25-64,屏東縣,0,386
2008,17,住院,25-64,苗栗縣,0,135
2008,17,住院,25-64,桃園市,1,1831
2008,17,住院,25-64,高雄市,2,2409
2008,17,住院,25-64,基隆市,0,333
2008,17,住院,25-64,連江縣,0,1
2008,17,住院,25-64,雲林縣,0,219
2008,17,住院,25-64,新北市,1,1555
2008,17,住院,25-64,新竹市,0,384
2008,17,住院,25-64,新竹縣,0,107
2008,17,住院,25-64,嘉義市,0,325
2008,17,住院,25-64,嘉義縣,0,488
2008,17,住院,25-64,彰化縣,5,1115
2008,17,住院,25-64,澎湖縣,0,23
2008,17,住院,5-14,台中市,0,196
2008,17,住院,5-14,台北市,1,247
2008,17,住院,5-14,台東縣,0,23
2008,17,住院,5-14,台南市,0,45
2008,17,住院,5-14,宜蘭縣,0,65
2008,17,住院,5-14,花蓮縣,0,20
2008,17,住院,5-14,金門縣,0,2
2008,17,住院,5-14,南投縣,0,7
2008,17,住院,5-14,屏東縣,0,32
2008,17,住院,5-14,苗栗縣,0,4
2008,17,住院,5-14,桃園市,0,149
2008,17,住院,5-14,高雄市,0,150
2008,17,住院,5-14,基隆市,0,21
2008,17,住院,5-14,雲林縣,0,7
2008,17,住院,5-14,新北市,0,62
2008,17,住院,5-14,新竹市,0,31
2008,17,住院,5-14,新竹縣,0,11
2008,17,住院,5-14,嘉義市,0,18
2008,17,住院,5-14,嘉義縣,0,30
2008,17,住院,5-14,彰化縣,3,112
2008,17,住院,65+,台中市,1,1434
2008,17,住院,65+,台北市,3,2601
2008,17,住院,65+,台東縣,0,142
2008,17,住院,65+,台南市,1,568
2008,17,住院,65+,宜蘭縣,0,334
2008,17,住院,65+,花蓮縣,0,300
2008,17,住院,65+,金門縣,0,15
2008,17,住院,65+,南投縣,0,94
2008,17,住院,65+,屏東縣,1,256
2008,17,住院,65+,苗栗縣,0,72
2008,17,住院,65+,桃園市,0,1058
2008,17,住院,65+,高雄市,0,1139
2008,17,住院,65+,基隆市,0,280
2008,17,住院,65+,連江縣,0,1
2008,17,住院,65+,雲林縣,0,181
2008,17,住院,65+,新北市,3,826
2008,17,住院,65+,新竹市,0,185
2008,17,住院,65+,新竹縣,0,75
2008,17,住院,65+,嘉義市,0,147
2008,17,住院,65+,嘉義縣,0,393
2008,17,住院,65+,彰化縣,2,832
2008,17,住院,65+,澎湖縣,0,15
2008,17,門診,0-4,台中市,7477,48043
2008,17,門診,0-4,台北市,6851,29992
2008,17,門診,0-4,台東縣,961,2306
2008,17,門診,0-4,台南市,4988,27299
2008,17,門診,0-4,宜蘭縣,1896,7110
2008,17,門診,0-4,花蓮縣,678,4276
2008,17,門診,0-4,金門縣,431,1239
2008,17,門診,0-4,南投縣,1573,8211
2008,17,門診,0-4,屏東縣,2121,11138
2008,17,門診,0-4,苗栗縣,1358,8134
2008,17,門診,0-4,桃園市,7281,33786
2008,17,門診,0-4,高雄市,7382,36896
2008,17,門診,0-4,基隆市,916,4935
2008,17,門診,0-4,連江縣,24,109
2008,17,門診,0-4,雲林縣,1746,11848
2008,17,門診,0-4,新北市,15204,51274
2008,17,門診,0-4,新竹市,1414,7573
2008,17,門診,0-4,新竹縣,2021,8265
2008,17,門診,0-4,嘉義市,1049,7107
2008,17,門診,0-4,嘉義縣,1027,4573
2008,17,門診,0-4,彰化縣,4602,23951
2008,17,門診,0-4,澎湖縣,141,1451
2008,17,門診,15-24,台中市,5660,50876
2008,17,門診,15-24,台北市,5364,40130
2008,17,門診,15-24,台東縣,383,2091
2008,17,門診,15-24,台南市,2756,30579
2008,17,門診,15-24,宜蘭縣,764,5671
2008,17,門診,15-24,花蓮縣,519,4780
2008,17,門診,15-24,金門縣,234,1356
2008,17,門診,15-24,南投縣,794,5828
2008,17,門診,15-24,屏東縣,1131,10402
2008,17,門診,15-24,苗栗縣,1151,7195
2008,17,門診,15-24,桃園市,3514,29781
2008,17,門診,15-24,高雄市,4217,42286
2008,17,門診,15-24,基隆市,742,5423
2008,17,門診,15-24,連江縣,51,237
2008,17,門診,15-24,雲林縣,920,9080
2008,17,門診,15-24,新北市,9184,55812
2008,17,門診,15-24,新竹市,868,7838
2008,17,門診,15-24,新竹縣,1046,6148
2008,17,門診,15-24,嘉義市,473,6738
2008,17,門診,15-24,嘉義縣,881,4219
2008,17,門診,15-24,彰化縣,2293,20093
2008,17,門診,15-24,澎湖縣,223,2182
2008,17,門診,25-64,台中市,23932,303663
2008,17,門診,25-64,台北市,24533,311370
2008,17,門診,25-64,台東縣,1904,17631
2008,17,門診,25-64,台南市,12317,191008
2008,17,門診,25-64,宜蘭縣,3827,41073
2008,17,門診,25-64,花蓮縣,2959,34637
2008,17,門診,25-64,金門縣,682,5487
2008,17,門診,25-64,南投縣,3983,44596
2008,17,門診,25-64,屏東縣,5625,77014
2008,17,門診,25-64,苗栗縣,4665,44556
2008,17,門診,25-64,桃園市,15819,185903
2008,17,門診,25-64,高雄市,21903,311291
2008,17,門診,25-64,基隆市,3802,40802
2008,17,門診,25-64,連江縣,57,640
2008,17,門診,25-64,雲林縣,4817,64389
2008,17,門診,25-64,新北市,41271,338203
2008,17,門診,25-64,新竹市,3357,45699
2008,17,門診,25-64,新竹縣,4398,35901
2008,17,門診,25-64,嘉義市,2480,46781
2008,17,門診,25-64,嘉義縣,3634,35231
2008,17,門診,25-64,彰化縣,10072,123121
2008,17,門診,25-64,澎湖縣,952,13229
2008,17,門診,5-14,台中市,10590,75491
2008,17,門診,5-14,台北市,10713,53923
2008,17,門診,5-14,台東縣,1281,3869
2008,17,門診,5-14,台南市,6132,41420
2008,17,門診,5-14,宜蘭縣,2392,10760
2008,17,門診,5-14,花蓮縣,1203,6995
2008,17,門診,5-14,金門縣,521,1704
2008,17,門診,5-14,南投縣,2334,12674
2008,17,門診,5-14,屏東縣,3143,18080
2008,17,門診,5-14,苗栗縣,2069,11726
2008,17,門診,5-14,桃園市,9154,52446
2008,17,門診,5-14,高雄市,10306,61995
2008,17,門診,5-14,基隆市,1510,8269
2008,17,門診,5-14,連江縣,59,148
2008,17,門診,5-14,雲林縣,2511,17409
2008,17,門診,5-14,新北市,21578,88131
2008,17,門診,5-14,新竹市,1683,11361
2008,17,門診,5-14,新竹縣,2740,11540
2008,17,門診,5-14,嘉義市,1456,11050
2008,17,門診,5-14,嘉義縣,1958,8309
2008,17,門診,5-14,彰化縣,5662,34734
2008,17,門診,5-14,澎湖縣,415,2887
2008,17,門診,65+,台中市,6530,111491
2008,17,門診,65+,台北市,7514,151126
2008,17,門診,65+,台東縣,1145,11898
2008,17,門診,65+,台南市,4459,93333
2008,17,門診,65+,宜蘭縣,1712,26119
2008,17,門診,65+,花蓮縣,1189,18851
2008,17,門診,65+,金門縣,204,2493
2008,17,門診,65+,南投縣,1961,26505
2008,17,門診,65+,屏東縣,2584,47029
2008,17,門診,65+,苗栗縣,1657,26354
2008,17,門診,65+,桃園市,4160,69781
2008,17,門診,65+,高雄市,6865,135478
2008,17,門診,65+,基隆市,1508,20531
2008,17,門診,65+,連江縣,8,210
2008,17,門診,65+,雲林縣,2085,38983
2008,17,門診,65+,新北市,9214,99234
2008,17,門診,65+,新竹市,928,16868
2008,17,門診,65+,新竹縣,1264,16293
2008,17,門診,65+,嘉義市,879,22806
2008,17,門診,65+,嘉義縣,1940,27717
2008,17,門診,65+,彰化縣,3450,60429
2008,17,門診,65+,澎湖縣,331,8681
2008,18,住院,0-4,台中市,0,267
2008,18,住院,0-4,台北市,7,437
2008,18,住院,0-4,台東縣,0,32
2008,18,住院,0-4,台南市,0,55
2008,18,住院,0-4,宜蘭縣,0,134
2008,18,住院,0-4,花蓮縣,0,50
2008,18,住院,0-4,金門縣,0,9
2008,18,住院,0-4,南投縣,0,7
2008,18,住院,0-4,屏東縣,0,47
2008,18,住院,0-4,桃園市,0,288
2008,18,住院,0-4,高雄市,0,258
2008,18,住院,0-4,基隆市,0,35
2008,18,住院,0-4,雲林縣,0,6
2008,18,住院,0-4,新北市,0,126
2008,18,住院,0-4,新竹市,0,116
2008,18,住院,0-4,新竹縣,0,25
2008,18,住院,0-4,嘉義市,0,35
2008,18,住院,0-4,嘉義縣,1,57
2008,18,住院,0-4,彰化縣,7,241
2008,18,住院,15-24,台中市,1,295
2008,18,住院,15-24,台北市,0,326
2008,18,住院,15-24,台東縣,0,16
2008,18,住院,15-24,台南市,0,63
2008,18,住院,15-24,宜蘭縣,0,47
2008,18,住院,15-24,花蓮縣,0,31
2008,18,住院,15-24,金門縣,0,3
2008,18,住院,15-24,南投縣,0,15
2008,18,住院,15-24,屏東縣,0,46
2008,18,住院,15-24,苗栗縣,0,14
2008,18,住院,15-24,桃園市,1,229
2008,18,住院,15-24,高雄市,0,204
2008,18,住院,15-24,基隆市,0,23
2008,18,住院,15-24,連江縣,0,2
2008,18,住院,15-24,雲林縣,0,29
2008,18,住院,15-24,新北市,0,144
2008,18,住院,15-24,新竹市,0,42
2008,18,住院,15-24,新竹縣,0,23
2008,18,住院,15-24,嘉義市,0,34
2008,18,住院,15-24,嘉義縣,0,28
2008,18,住院,15-24,彰化縣,0,131
2008,18,住院,15-24,澎湖縣,0,2
2008,18,住院,25-64,台中市,2,2550
2008,18,住院,25-64,台北市,15,4435
2008,18,住院,25-64,台東縣,0,188
2008,18,住院,25-64,台南市,1,1054
2008,18,住院,25-64,宜蘭縣,0,460
2008,18,住院,25-64,花蓮縣,0,392
2008,18,住院,25-64,金門縣,0,31
2008,18,住院,25-64,南投縣,0,104
2008,18,住院,25-64,屏東縣,0,367
2008,18,住院,25-64,苗栗縣,0,107
2008,18,住院,25-64,桃園市,0,1919
2008,18,住院,25-64,高雄市,1,2309
2008,18,住院,25-64,基隆市,0,323
2008,18,住院,25-64,連江縣,0,2
2008,18,住院,25-64,雲林縣,0,232
2008,18,住院,25-64,新北市,2,1585
2008,18,住院,25-64,新竹市,0,399
2008,18,住院,25-64,新竹縣,0,136
2008,18,住院,25-64,嘉義市,0,258
2008,18,住院,25-64,嘉義縣,0,485
2008,18,住院,25-64,彰化縣,5,1120
2008,18,住院,25-64,澎湖縣,0,12
2008,18,住院,5-14,台中市,1,194
2008,18,住院,5-14,台北市,2,289
2008,18,住院,5-14,台東縣,0,22
2008,18,住院,5-14,台南市,1,41
2008,18,住院,5-14,宜蘭縣,0,76
2008,18,住院,5-14,花蓮縣,0,26
2008,18,住院,5-14,金門縣,0,5
2008,18,住院,5-14,南投縣,0,9
2008,18,住院,5-14,屏東縣,0,34
2008,18,住院,5-14,苗栗縣,0,4
2008,18,住院,5-14,桃園市,0,164
2008,18,住院,5-14,高雄市,0,149
2008,18,住院,5-14,基隆市,0,25
2008,18,住院,5-14,雲林縣,0,6
2008,18,住院,5-14,新北市,0,66
2008,18,住院,5-14,新竹市,0,32
2008,18,住院,5-14,新竹縣,0,13
2008,18,住院,5-14,嘉義市,0,14
2008,18,住院,5-14,嘉義縣,0,37
2008,18,住院,5-14,彰化縣,3,116
2008,18,住院,65+,台中市,0,1376
2008,18,住院,65+,台北市,5,2787
2008,18,住院,65+,台東縣,0,148
2008,18,住院,65+,台南市,0,557
2008,18,住院,65+,宜蘭縣,0,362
2008,18,住院,65+,花蓮縣,0,283
2008,18,住院,65+,金門縣,0,16
2008,18,住院,65+,南投縣,0,98
2008,18,住院,65+,屏東縣,0,272
2008,18,住院,65+,苗栗縣,0,93
2008,18,住院,65+,桃園市,0,1070
2008,18,住院,65+,高雄市,1,1181
2008,18,住院,65+,基隆市,0,259
2008,18,住院,65+,連江縣,0,2
2008,18,住院,65+,雲林縣,0,162
2008,18,住院,65+,新北市,1,860
2008,18,住院,65+,新竹市,0,173
2008,18,住院,65+,新竹縣,0,58
2008,18,住院,65+,嘉義市,0,162
2008,18,住院,65+,嘉義縣,0,411
2008,18,住院,65+,彰化縣,2,730
2008,18,住院,65+,澎湖縣,0,8
2008,18,門診,0-4,台中市,7742,47182
2008,18,門診,0-4,台北市,6881,29996
2008,18,門診,0-4,台東縣,1018,2454
2008,18,門診,0-4,台南市,5038,26790
2008,18,門診,0-4,宜蘭縣,1868,6988
2008,18,門診,0-4,花蓮縣,715,4418
2008,18,門診,0-4,金門縣,388,1150
2008,18,門診,0-4,南投縣,1744,8055
2008,18,門診,0-4,屏東縣,2316,11542
2008,18,門診,0-4,苗栗縣,1333,7972
2008,18,門診,0-4,桃園市,7198,33634
2008,18,門診,0-4,高雄市,7711,36723
2008,18,門診,0-4,基隆市,804,4813
2008,18,門診,0-4,連江縣,17,100
2008,18,門診,0-4,雲林縣,1841,11978
2008,18,門診,0-4,新北市,14977,50619
2008,18,門診,0-4,新竹市,1464,7367
2008,18,門診,0-4,新竹縣,1983,7877
2008,18,門診,0-4,嘉義市,1141,7209
2008,18,門診,0-4,嘉義縣,1053,4695
2008,18,門診,0-4,彰化縣,4437,23440
2008,18,門診,0-4,澎湖縣,127,1593
2008,18,門診,15-24,台中市,5549,50612
2008,18,門診,15-24,台北市,4984,39737
2008,18,門診,15-24,台東縣,367,1990
2008,18,門診,15-24,台南市,2751,30214
2008,18,門診,15-24,宜蘭縣,784,5654
2008,18,門診,15-24,花蓮縣,606,5029
2008,18,門診,15-24,金門縣,227,1378
2008,18,門診,15-24,南投縣,726,5857
2008,18,門診,15-24,屏東縣,1216,10812
2008,18,門診,15-24,苗栗縣,996,6789
2008,18,門診,15-24,桃園市,3308,28879
2008,18,門診,15-24,高雄市,4685,43169
2008,18,門診,15-24,基隆市,680,5265
2008,18,門診,15-24,連江縣,52,288
2008,18,門診,15-24,雲林縣,1065,9309
2008,18,門診,15-24,新北市,8767,55151
2008,18,門診,15-24,新竹市,872,7510
2008,18,門診,15-24,新竹縣,962,5839
2008,18,門診,15-24,嘉義市,540,7174
2008,18,門診,15-24,嘉義縣,834,4267
2008,18,門診,15-24,彰化縣,2069,19428
2008,18,門診,15-24,澎湖縣,224,2216
2008,18,門診,25-64,台中市,22420,296768
2008,18,門診,25-64,台北市,23144,310277
2008,18,門診,25-64,台東縣,1908,18165
2008,18,門診,25-64,台南市,11904,188297
2008,18,門診,25-64,宜蘭縣,3919,40634
2008,18,門診,25-64,花蓮縣,2824,34087
2008,18,門診,25-64,金門縣,714,5736
2008,18,門診,25-64,南投縣,3927,43942
2008,18,門診,25-64,屏東縣,5891,77848
2008,18,門診,25-64,苗栗縣,4386,43762
2008,18,門診,25-64,桃園市,14757,183160
2008,18,門診,25-64,高雄市,22505,310213
2008,18,門診,25-64,基隆市,3471,39328
2008,18,門診,25-64,連江縣,67,691
2008,18,門診,25-64,雲林縣,4764,64633
2008,18,門診,25-64,新北市,39453,336281
2008,18,門診,25-64,新竹市,3267,43764
2008,18,門診,25-64,新竹縣,4143,35731
2008,18,門診,25-64,嘉義市,2530,49167
2008,18,門診,25-64,嘉義縣,3512,34656
2008,18,門診,25-64,彰化縣,9278,119005
2008,18,門診,25-64,澎湖縣,916,13162
2008,18,門診,5-14,台中市,10859,74471
2008,18,門診,5-14,台北市,10609,54126
2008,18,門診,5-14,台東縣,1375,4015
2008,18,門診,5-14,台南市,6543,41723
2008,18,門診,5-14,宜蘭縣,2571,10971
2008,18,門診,5-14,花蓮縣,1273,7408
2008,18,門診,5-14,金門縣,558,1772
2008,18,門診,5-14,南投縣,2388,12876
2008,18,門診,5-14,屏東縣,3337,18730
2008,18,門診,5-14,苗栗縣,2183,11828
2008,18,門診,5-14,桃園市,9160,53069
2008,18,門診,5-14,高雄市,11479,63768
2008,18,門診,5-14,基隆市,1424,8214
2008,18,門診,5-14,連江縣,27,145
2008,18,門診,5-14,雲林縣,2572,17983
2008,18,門診,5-14,新北市,21687,89100
2008,18,門診,5-14,新竹市,1722,11371
2008,18,門診,5-14,新竹縣,2638,11468
2008,18,門診,5-14,嘉義市,1576,11360
2008,18,門診,5-14,嘉義縣,2061,8564
2008,18,門診,5-14,彰化縣,5603,34335
2008,18,門診,5-14,澎湖縣,393,2721
2008,18,門診,65+,台中市,6340,108105
2008,18,門診,65+,台北市,7316,144762
2008,18,門診,65+,台東縣,1084,11849
2008,18,門診,65+,台南市,4330,90639
2008,18,門診,65+,宜蘭縣,1648,25193
2008,18,門診,65+,花蓮縣,1182,18101
2008,18,門診,65+,金門縣,213,2591
2008,18,門診,65+,南投縣,1858,26521
2008,18,門診,65+,屏東縣,2822,47505
2008,18,門診,65+,苗栗縣,1561,25795
2008,18,門診,65+,桃園市,4000,66762
2008,18,門診,65+,高雄市,6841,133005
2008,18,門診,65+,基隆市,1431,19504
2008,18,門診,65+,連江縣,9,218
2008,18,門診,65+,雲林縣,2019,38802
2008,18,門診,65+,新北市,8782,99592
2008,18,門診,65+,新竹市,841,16036
2008,18,門診,65+,新竹縣,1191,15978
2008,18,門診,65+,嘉義市,863,23299
2008,18,門診,65+,嘉義縣,1913,26783
2008,18,門診,65+,彰化縣,3236,57515
2008,18,門診,65+,澎湖縣,301,8399
2008,19,住院,0-4,台中市,3,324
2008,19,住院,0-4,台北市,8,467
2008,19,住院,0-4,台東縣,0,26
2008,19,住院,0-4,台南市,0,59
2008,19,住院,0-4,宜蘭縣,0,137
2008,19,住院,0-4,花蓮縣,0,58
2008,19,住院,0-4,金門縣,0,12
2008,19,住院,0-4,南投縣,0,9
2008,19,住院,0-4,屏東縣,0,38
2008,19,住院,0-4,苗栗縣,0,1
2008,19,住院,0-4,桃園市,0,276
2008,19,住院,0-4,高雄市,0,259
2008,19,住院,0-4,基隆市,0,45
2008,19,住院,0-4,連江縣,0,3
2008,19,住院,0-4,雲林縣,0,6
2008,19,住院,0-4,新北市,0,115
2008,19,住院,0-4,新竹市,0,95
2008,19,住院,0-4,新竹縣,0,21
2008,19,住院,0-4,嘉義市,0,47
2008,19,住院,0-4,嘉義縣,0,55
2008,19,住院,0-4,彰化縣,0,269
2008,19,住院,15-24,台中市,1,286
2008,19,住院,15-24,台北市,1,332
2008,19,住院,15-24,台東縣,0,14
2008,19,住院,15-24,台南市,0,61
2008,19,住院,15-24,宜蘭縣,0,38
2008,19,住院,15-24,花蓮縣,0,35
2008,19,住院,15-24,金門縣,0,3
2008,19,住院,15-24,南投縣,0,21
2008,19,住院,15-24,屏東縣,0,34
2008,19,住院,15-24,苗栗縣,0,25
2008,19,住院,15-24,桃園市,0,161
2008,19,住院,15-24,高雄市,0,227
2008,19,住院,15-24,基隆市,0,25
2008,19,住院,15-24,連江縣,0,3
2008,19,住院,15-24,雲林縣,0,20
2008,19,住院,15-24,新北市,1,151
2008,19,住院,15-24,新竹市,0,30
2008,19,住院,15-24,新竹縣,0,19
2008,19,住院,15-24,嘉義市,0,30
2008,19,住院,15-24,嘉義縣,0,29
2008,19,住院,15-24,彰化縣,1,114
2008,19,住院,15-24,澎湖縣,0,2
2008,19,住院,25-64,台中市,3,2642
2008,19,住院,25-64,台北市,13,4386
2008,19,住院,25-64,台東縣,0,205
2008,19,住院,25-64,台南市,0,1189
2008,19,住院,25-64,宜蘭縣,0,421
2008,19,住院,25-64,花蓮縣,0,506
2008,19,住院,25-64,金門縣,0,19
2008,19,住院,25-64,南投縣,0,125
2008,19,住院,25-64,屏東縣,0,303
2008,19,住院,25-64,苗栗縣,0,125
2008,19,住院,25-64,桃園市,0,1750
2008,19,住院,25-64,高雄市,2,2455
2008,19,住院,25-64,基隆市,0,338
2008,19,住院,25-64,連江縣,0,6
2008,19,住院,25-64,雲林縣,0,211
2008,19,住院,25-64,新北市,0,1493
2008,19,住院,25-64,新竹市,0,398
2008,19,住院,25-64,新竹縣,0,122
2008,19,住院,25-64,嘉義市,0,297
2008,19,住院,25-64,嘉義縣,0,480
2008,19,住院,25-64,彰化縣,3,1111
2008,19,住院,25-64,澎湖縣,0,19
2008,19,住院,5-14,台中市,0,184
2008,19,住院,5-14,台北市,4,288
2008,19,住院,5-14,台東縣,0,19
2008,19,住院,5-14,台南市,0,24
2008,19,住院,5-14,宜蘭縣,0,69
2008,19,住院,5-14,花蓮縣,0,34
2008,19,住院,5-14,金門縣,0,1
2008,19,住院,5-14,南投縣,0,6
2008,19,住院,5-14,屏東縣,0,16
2008,19,住院,5-14,苗栗縣,0,3
2008,19,住院,5-14,桃園市,0,148
2008,19,住院,5-14,高雄市,0,160
2008,19,住院,5-14,基隆市,0,26
2008,19,住院,5-14,連江縣,0,1
2008,19,住院,5-14,雲林縣,0,4
2008,19,住院,5-14,新北市,0,56
2008,19,住院,5-14,新竹市,0,23
2008,19,住院,5-14,新竹縣,0,10
2008,19,住院,5-14,嘉義市,0,23
2008,19,住院,5-14,嘉義縣,1,32
2008,19,住院,5-14,彰化縣,0,97
2008,19,住院,65+,台中市,1,1358
2008,19,住院,65+,台北市,10,2707
2008,19,住院,65+,台東縣,0,159
2008,19,住院,65+,台南市,2,587
2008,19,住院,65+,宜蘭縣,0,337
2008,19,住院,65+,花蓮縣,0,280
2008,19,住院,65+,金門縣,0,25
2008,19,住院,65+,南投縣,0,88
2008,19,住院,65+,屏東縣,0,186
2008,19,住院,65+,苗栗縣,0,87
2008,19,住院,65+,桃園市,0,969
2008,19,住院,65+,高雄市,1,1233
2008,19,住院,65+,基隆市,0,313
2008,19,住院,65+,連江縣,0,2
2008,19,住院,65+,雲林縣,0,194
2008,19,住院,65+,新北市,1,810
2008,19,住院,65+,新竹市,0,142
2008,19,住院,65+,新竹縣,0,63
2008,19,住院,65+,嘉義市,0,169
2008,19,住院,65+,嘉義縣,1,406
2008,19,住院,65+,彰化縣,6,756
2008,19,住院,65+,澎湖縣,0,9
2008,19,門診,0-4,台中市,7569,46591
2008,19,門診,0-4,台北市,6480,28361
2008,19,門診,0-4,台東縣,995,2492
2008,19,門診,0-4,台南市,5056,26663
